cluster_id	cluster_length	gcf_id	gcf_representative	nucleotide_representative	fragment_representative	filename
BGC0001841	14340	GCF0000288	BGC0001760	BGC0001841	BGC0001841	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001760	29094	GCF0000288	BGC0001760	BGC0001760	BGC0001760	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002503	46474	GCF0000289	BGC0002503	BGC0002503	BGC0002503	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001878	15780	GCF0000290	BGC0001878	BGC0001878	BGC0001878	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001483	25255	GCF0000291	BGC0001483	BGC0001483	BGC0001483	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002805	40904	GCF0000292	BGC0002805	BGC0002805	BGC0002805	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001840	21472	GCF0000293	BGC0001840	BGC0001840	BGC0001840	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001294	9019	GCF0000294	BGC0001294	BGC0001294	BGC0001294	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000904	15076	GCF0000295	BGC0000904	BGC0000904	BGC0000904	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001739	14895	GCF0000296	BGC0001739	BGC0001739	BGC0001739	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000897	20143	GCF0000297	BGC0000897	BGC0000897	BGC0000897	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000383	54757	GCF0000298	BGC0000383	BGC0000383	BGC0000383	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000997	36000	GCF0000299	BGC0000997	BGC0000997	BGC0000997	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000905	16361	GCF0000300	BGC0000906	BGC0000905	BGC0000905	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000906	17398	GCF0000300	BGC0000906	BGC0000906	BGC0000906	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000465	10043	GCF0000301	BGC0002713	BGC0000465	BGC0000465	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001434	14218	GCF0000301	BGC0002713	BGC0001434	BGC0001434	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000416	15337	GCF0000301	BGC0002713	BGC0000416	BGC0000416	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001692	32914	GCF0000301	BGC0002713	BGC0000416	BGC0000416	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002713	52608	GCF0000301	BGC0002713	BGC0002713	BGC0002713	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000761	28120	GCF0000302	BGC0000761	BGC0000761	BGC0000761	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001879	39328	GCF0000303	BGC0001879	BGC0001879	BGC0001879	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000725	16652	GCF0000304	BGC0000725	BGC0000725	BGC0000725	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002635	6932	GCF0000305	BGC0000529	BGC0002635	BGC0002635	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000544	15581	GCF0000305	BGC0000529	BGC0000544	BGC0000544	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000529	21407	GCF0000305	BGC0000529	BGC0000529	BGC0000529	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000350	35392	GCF0000306	BGC0000350	BGC0000350	BGC0000350	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001736	12888	GCF0000307	BGC0001736	BGC0001736	BGC0001736	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002706	13879	GCF0000308	BGC0002706	BGC0002706	BGC0002706	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001206	11720	GCF0000309	BGC0001206	BGC0001206	BGC0001206	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001485	10917	GCF0000310	BGC0001485	BGC0001485	BGC0001485	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001132	12417	GCF0000311	BGC0002716	BGC0001132	BGC0001132	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001128	15699	GCF0000311	BGC0002716	BGC0002716	BGC0002716	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002286	16374	GCF0000311	BGC0002716	BGC0002286	BGC0002286	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002716	53197	GCF0000311	BGC0002716	BGC0002716	BGC0002716	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000467	13629	GCF0000312	BGC0001055	BGC0000467	BGC0000467	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001055	84189	GCF0000312	BGC0001055	BGC0001055	BGC0001055	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002570	28921	GCF0000313	BGC0002570	BGC0002570	BGC0002570	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002715	56523	GCF0000314	BGC0002715	BGC0002715	BGC0002715	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003164	26407	GCF0000315	BGC0000432	BGC0003164	BGC0003164	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003155	26636	GCF0000315	BGC0000432	BGC0003155	BGC0003155	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002983	26725	GCF0000315	BGC0000432	BGC0003155	BGC0003155	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003156	27710	GCF0000315	BGC0000432	BGC0003156	BGC0003156	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003165	32062	GCF0000315	BGC0000432	BGC0003165	BGC0003165	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001379	33575	GCF0000315	BGC0000432	BGC0003165	BGC0003165	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000432	34051	GCF0000315	BGC0000432	BGC0000432	BGC0000432	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000316	44141	GCF0000316	BGC0000316	BGC0000316	BGC0000316	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000360	55651	GCF0000317	BGC0000360	BGC0000360	BGC0000360	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000989	56019	GCF0000318	BGC0003135	BGC0000989	BGC0000989	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000991	58733	GCF0000318	BGC0003135	BGC0000989	BGC0000989	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000988	68750	GCF0000318	BGC0003135	BGC0000989	BGC0000989	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000990	72852	GCF0000318	BGC0003135	BGC0000989	BGC0000989	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003135	77957	GCF0000318	BGC0003135	BGC0003135	BGC0003135	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000867	6420	GCF0000319	BGC0000867	BGC0000867	BGC0000867	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002147	28788	GCF0000320	BGC0002147	BGC0002147	BGC0002147	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002284	17900	GCF0000321	BGC0002284	BGC0002284	BGC0002284	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001457	54671	GCF0000322	BGC0001457	BGC0001457	BGC0001457	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000969	49145	GCF0000323	BGC0001212	BGC0000969	BGC0000969	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001212	55222	GCF0000323	BGC0001212	BGC0001212	BGC0001212	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002974	67277	GCF0000324	BGC0002974	BGC0002974	BGC0002974	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002760	66498	GCF0000325	BGC0002760	BGC0002760	BGC0002760	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000979	6921	GCF0000326	BGC0000981	BGC0000981	BGC0000981	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000980	6921	GCF0000326	BGC0000981	BGC0000981	BGC0000981	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000978	42156	GCF0000326	BGC0000981	BGC0000978	BGC0000978	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000981	57112	GCF0000326	BGC0000981	BGC0000981	BGC0000981	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000402	37280	GCF0000327	BGC0001098	BGC0000402	BGC0000402	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001098	41599	GCF0000327	BGC0001098	BGC0001098	BGC0001098	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001090	44647	GCF0000327	BGC0001098	BGC0001098	BGC0001090	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001103	46860	GCF0000327	BGC0001098	BGC0001098	BGC0001103	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001033	58753	GCF0000328	BGC0001033	BGC0001033	BGC0001033	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000147	67523	GCF0000329	BGC0000149	BGC0000147	BGC0000147	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000149	88922	GCF0000329	BGC0000149	BGC0000149	BGC0000149	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001054	41309	GCF0000330	BGC0001054	BGC0001054	BGC0001054	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001059	65755	GCF0000331	BGC0001059	BGC0001059	BGC0001059	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000970	51243	GCF0000332	BGC0000970	BGC0000970	BGC0000970	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000998	51101	GCF0000333	BGC0000998	BGC0000998	BGC0000998	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001034	61485	GCF0000334	BGC0001034	BGC0001034	BGC0001034	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000972	55140	GCF0000335	BGC0000972	BGC0000972	BGC0000972	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001902	37175	GCF0000336	BGC0001902	BGC0001902	BGC0001902	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001607	28239	GCF0000337	BGC0001540	BGC0001607	BGC0001607	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001540	38626	GCF0000337	BGC0001540	BGC0001540	BGC0001540	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000466	35805	GCF0000338	BGC0000466	BGC0000466	BGC0000466	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000757	8139	GCF0000339	BGC0000756	BGC0000757	BGC0000757	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000756	8858	GCF0000339	BGC0000756	BGC0000756	BGC0000756	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000737	7569	GCF0000340	BGC0000755	BGC0000737	BGC0000737	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000739	8838	GCF0000340	BGC0000755	BGC0000739	BGC0000739	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000755	9470	GCF0000340	BGC0000755	BGC0000755	BGC0000755	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000754	9476	GCF0000340	BGC0000755	BGC0000755	BGC0000754	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000734	16727	GCF0000340	BGC0000755	BGC0000739	BGC0000739	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000751	6810	GCF0000341	BGC0000751	BGC0000751	BGC0000751	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000753	7401	GCF0000342	BGC0000753	BGC0000753	BGC0000753	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000752	7893	GCF0000342	BGC0000753	BGC0000753	BGC0000752	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001947	23423	GCF0000343	BGC0000760	BGC0001947	BGC0001947	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000760	26953	GCF0000343	BGC0000760	BGC0000760	BGC0000760	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000738	11745	GCF0000344	BGC0000735	BGC0000738	BGC0000738	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000736	15214	GCF0000344	BGC0000735	BGC0000736	BGC0000736	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000735	20418	GCF0000344	BGC0000735	BGC0000735	BGC0000735	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000781	16736	GCF0000345	BGC0000784	BGC0000781	BGC0000781	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000784	17453	GCF0000345	BGC0000784	BGC0000784	BGC0000784	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000758	15538	GCF0000346	BGC0000758	BGC0000758	BGC0000758	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000083	50543	GCF0000347	BGC0000083	BGC0000083	BGC0000083	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000177	53336	GCF0000348	BGC0000177	BGC0000177	BGC0000177	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002060	47954	GCF0000349	BGC0002060	BGC0002060	BGC0002060	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001341	20822	GCF0000350	BGC0001341	BGC0001341	BGC0001341	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000614	29379	GCF0000351	BGC0000611	BGC0000614	BGC0000614	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000611	38587	GCF0000351	BGC0000611	BGC0000611	BGC0000611	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001474	28372	GCF0000352	BGC0001473	BGC0001474	BGC0001474	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001471	28657	GCF0000352	BGC0001473	BGC0001471	BGC0001471	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001473	31851	GCF0000352	BGC0001473	BGC0001473	BGC0001473	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000495	38168	GCF0000353	BGC0000495	BGC0000495	BGC0000495	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003002	11487	GCF0000354	BGC0003002	BGC0003002	BGC0003002	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001755	103914	GCF0000355	BGC0001755	BGC0001755	BGC0001755	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000093	185250	GCF0000356	BGC0000093	BGC0000093	BGC0000093	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000109	80358	GCF0000357	BGC0000109	BGC0000109	BGC0000109	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001065	53036	GCF0000358	BGC0001065	BGC0001065	BGC0001065	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001369	30926	GCF0000359	BGC0001369	BGC0001369	BGC0001369	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001077	6550	GCF0000360	BGC0002362	BGC0001077	BGC0001077	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002362	24294	GCF0000360	BGC0002362	BGC0002362	BGC0002362	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000700	67904	GCF0000361	BGC0000700	BGC0000700	BGC0000700	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001195	76702	GCF0000362	BGC0001195	BGC0001195	BGC0001195	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001956	29240	GCF0000363	BGC0002479	BGC0002479	BGC0002479	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001957	32515	GCF0000363	BGC0002479	BGC0002961	BGC0002961	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002961	43021	GCF0000363	BGC0002479	BGC0002961	BGC0002961	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
